requirement_id,line_no,summary,phase,artifact,validation,owner
R-6106,6106,no SGSM misattribution;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6107,6107,no independent-causality claim from an inadequate design;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6108,6108,all negative effects reported;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6109,6109,all overhead/convergence/sensitivity evidence included;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6110,6110,main manuscript contains no ablation result;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6111,6111,supplementary Word is fully editable;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6112,6112,final package rebuilds cleanly.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P9
R-6116,6116,ablation starts only after signed Phase 11 gate;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6117,6117,all runs use the frozen finalized implementation;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6118,6118,"core remove-one, direct SGSM, isolated/incremental, targeted interaction, significance/effect/CI, overhead, convergence, and sensitivity...",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6122,6122,every ablation value derives from promoted immutable evidence;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6123,6123,complete raw and summarized evidence is available;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6124,6124,"supplementary materials are comprehensive, transparent, reproducible, and independently compilable;",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6126,6126,main manuscript remains ablation-free except a neutral pointer;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6127,6127,any material contradiction is corrected without algorithm redesign;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6128,6128,final PDF and Word documents pass all native/editability checks;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6129,6129,reproducibility and submission packages are complete;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6130,6130,no critical/major review issue remains;,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6131,6131,all final manifests and checksums agree.,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6135,6135,Set Phase 12 to FROZEN and the project to COMPLETE only when every acceptance criterion is proven. If scientific work passes but author/a...,12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6165,6165,validate config diffs before runs;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6166,6166,use resume/retry without protocol changes;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6167,6167,report conditional/order-dependent effects honestly;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6168,6168,fail closed on incomplete matrices;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6169,6169,promote and reanalyze from immutable evidence;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6170,6170,apply text-only correction exception;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6171,6171,regenerate Word from semantic sources;,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6172,6172,recheck official journal guidance immediately before packaging.,12,risk_register.csv,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6176,6176,"Every generated output in this phase, including the final main and supplementary PDF/DOCX files, ablation release, reproducibility packag...",12,submission package,"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6182,6182,"Gate 12 — Final project gate: P1–P10 and R1–R6 approve all applicable criteria. No critical/major issue, evidence-boundary violation, alg...",12,phase_gate_register.csv (Gate 12),"Gate 12 final gate sign-off (P1-P10, R1-R6) + Section 15 validators",P1
R-6193,6193,Score each applicable item from 1 to 5:,cross,revision_tickets.csv / review reports,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P1
R-6201,6201,Any score ≤3 creates a ticket. A score ≤2 is a blocking major unless the item is formally not applicable with evidence.,cross,revision_tickets.csv / review reports,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P1
R-6204,6204,Rubric-to-role mapping follows the Section 11.2 role definitions: R1 scores 14.2–14.4; R2 (methodological/statistical) scores 14.5 and th...,cross,revision_tickets.csv / review reports,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6215,6215,Is the problem specific and important within the approved literature scope?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6216,6216,Is the contribution boundary explicit?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6217,6217,"Is SGSM distinguished accurately from differential grouping, eigenvector crossover, covariance adaptation, and direct search?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6219,6219,"Are inherited, modified, combined, and original elements separated?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6220,6220,Are novelty statements bounded to the closed corpus?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6221,6221,Does the same-family panel support the exact claims made?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6222,6222,Does the paper avoid field-wide superiority claims?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6223,6223,Are negative and null results visible?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6224,6224,Does the supplementary ablation test components at the correct level without causal overstatement?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6229,6229,Can a competent reader reimplement the core?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6230,6230,"Are all symbols, distributions, parameters, states, and update orders defined?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6231,6231,"Do equations, pseudocode, code, and Word OMML agree?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6232,6232,Are evaluation budgets and local-search calls fully counted?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6233,6233,Are numerical safeguards and fallback behaviors specified?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6234,6234,Are time and memory complexity derived from actual code?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6235,6235,Is the final frozen implementation identical across primary and ablation experiments?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6240,6240,"Are suite definitions, dimensions, functions, and run counts verified?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6241,6241,Are seeds and pairing available?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6242,6242,"Are comparator budgets, parameter tuning, boundary handling, and failure rules fair?",cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6244,6244,Are imported and reproduced results distinguished?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6245,6245,Is eGSK provenance handled correctly?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6246,6246,Is CEC2013's role pre-specified rather than outcome-driven?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6247,6247,Are convergence cases selected by a defensible rule?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6248,6248,Are results generated exclusively from the approved evidence root?,cross,review_R1_scientific.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R1
R-6252,6252,Is the estimand clear?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6253,6253,Are observation and experimental units distinguished?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6254,6254,Is pseudoreplication avoided?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6255,6255,Are Friedman/Nemenyi assumptions and task counts valid?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6256,6256,Is Wilcoxon pairing valid and zero handling reported?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6257,6257,Are multiplicity families pre-defined and Holm applied correctly?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6258,6258,Are effect measures compatible with design?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6259,6259,Are BCa intervals resampled at the correct level?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6260,6260,"Are p-values, effects, intervals, and direction consistent?",cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6261,6261,Are robustness reversals disclosed?,cross,review_R2_statistics.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R2
R-6265,6265,Can every headline number be regenerated from an immutable evidence release?,cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6266,6266,"Are source paths, checksums, commit, evaluator, configuration, seeds, MaxFES, and environment recorded?",cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6268,6268,Does strict publication mode fail rather than fall back?,cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6269,6269,Are raw and derived releases immutable and versioned?,cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6270,6270,Do table/figure generators use named commands and sources?,cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6271,6271,Does the clean package rebuild without repository-only paths?,cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6272,6272,"Do software tests, lint, profile lock, and documentation build pass?",cross,review_R3_reproducibility.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R3
R-6276,6276,Does every scientific paragraph have appropriate support?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6277,6277,Does every citation support the nearby claim?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6278,6278,Are source locators available?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6279,6279,Are empirical claims bound to approved evidence?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6280,6280,Are unsupported claims omitted or narrowed?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6281,6281,Are all bibliography entries and citation fields consistent across formats?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6282,6282,Is decorative citation avoided even if fewer than 57 sources are ultimately used?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6284,6284,Are conclusions and cover-letter claims within the claims ceiling?,cross,review_R1_scientific.md (P9 support),Phase 10/12.21 adversarial review scoring; ticket on any score <=3,P9
R-6288,6288,Is the narrative coherent and evidence-led?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6289,6289,Are paragraphs focused and transitions logical?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6290,6290,Is terminology stable?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6291,6291,Are generic and promotional phrases absent?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6292,6292,Are losses and limitations clear?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6293,6293,Are sections within the verified journal budget?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6294,6294,Are tables and captions self-contained?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6295,6295,Are figures readable at final size and accessible?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6296,6296,Is the main manuscript free of ablation results?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
R-6297,6297,Is the supplement complete but not a dumping ground?,cross,review_R4_editorial.md,Phase 10/12.21 adversarial review scoring; ticket on any score <=3,R4
