requirement_id,line_no,summary,phase,artifact,validation,owner
R-4809,4809,Embed figures and diagrams.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4810,4810,Vector where supported.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4811,4811,Editable captions and alt text.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4812,4812,Native DrawingML or linked editable source for diagrams/flowcharts.,9,papers/DT-GSK.docx,Phase 9 validation procedures; Gate 9 review,P8
R-4814,4814,Inspect OOXML package.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4815,4815,Unzip DOCX to a temporary validation directory.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4816,4816,"Count and validate OMML, tables, fields, bookmarks, relationships, images, source store, and update fields.",9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4818,4818,Verify no equation/table screenshot.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4820,4820,Open-save-open validation.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4821,4821,"When Microsoft Word is available, open, update fields, save, reopen, and rerun OOXML checks.",9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4823,4823,Record version and any repair message.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4824,4824,A document that Word repairs on open fails.,9,word_validation_report.md,Phase 9 validation procedures; Gate 9 review,P8
R-4826,4826,Cross-format text and structure comparison.,9,cross_format_consistency.csv,Phase 9 validation procedures; Gate 9 review,P6
R-4827,4827,"Compare normalized headings, paragraphs, equations, table values, captions, citations, bibliography entries, labels, and cross-references.",9,cross_format_consistency.csv,Phase 9 validation procedures; Gate 9 review,P6
R-4829,4829,Record intentional format-only differences.,9,cross_format_consistency.csv,Phase 9 validation procedures; Gate 9 review,P6
R-4831,4831,Visual inspection.,9,visual_inspection_report.md,Phase 9 validation procedures; Gate 9 review,P7
R-4832,4832,Every PDF page.,9,visual_inspection_report.md,Phase 9 validation procedures; Gate 9 review,P7
R-4833,4833,Every Word page/section in print layout.,9,visual_inspection_report.md,Phase 9 validation procedures; Gate 9 review,P7
R-4834,4834,"Check equation wrapping, table breaks, figure placement, captions, headings, widows/orphans, references, and accessibility.",9,visual_inspection_report.md,Phase 9 validation procedures; Gate 9 review,P7
R-4837,4837,No-ablation scan.,9,no-ablation scan evidence (Gate 9),Phase 9 validation procedures; Gate 9 review,P9
R-4838,4838,"Search main and supplement outputs, fields, captions, and hidden text for ablation results or historical ablation values.",9,no-ablation scan evidence (Gate 9),Phase 9 validation procedures; Gate 9 review,P9
R-4840,4840,Neutral internal placeholders must not be rendered.,9,no-ablation scan evidence (Gate 9),Phase 9 validation procedures; Gate 9 review,P9
R-4842,4842,Create build reports and hashes.,9,latex_build_report.md + word_build_report.md,Phase 9 validation procedures; Gate 9 review,P5
R-4843,4843,"Source hash, command, environment, output hash, warnings, page count, field counts, and validation status.",9,latex_build_report.md + word_build_report.md,Phase 9 validation procedures; Gate 9 review,P5
R-4848,4848,pre-ablation main PDF: papers/DT-GSK.pdf (build_pdf.py moves main.pdf to DT-GSK.pdf on success — record this mapping in project_configu...,9,papers/DT-GSK.pdf,Phase 9 validation; P5 artifact/hash check at Gate 9,P7
R-4852,4852,pre-ablation main DOCX: papers/DT-GSK.docx (same recorded mapping);,9,papers/DT-GSK.docx,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4853,4853,pre-ablation papers/supplementary.pdf;,9,papers/supplementary.pdf,Phase 9 validation; P5 artifact/hash check at Gate 9,P7
R-4854,4854,pre-ablation papers/supplementary.docx (task 6 --supplementary entry point);,9,papers/supplementary.docx,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4856,4856,word/reference.docx;,9,word/reference.docx,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4857,4857,Word bibliography source store;,9,papers/DT-GSK.docx,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4858,4858,word/field_registry.csv;,9,word/field_registry.csv,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4859,4859,word_validation_report.md;,9,word_validation_report.md,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4860,4860,cross_format_consistency.csv;,9,cross_format_consistency.csv,Phase 9 validation; P5 artifact/hash check at Gate 9,P5
R-4861,4861,latex_build_report.md;,9,latex_build_report.md,Phase 9 validation; P5 artifact/hash check at Gate 9,P7
R-4862,4862,word_build_report.md;,9,word_build_report.md,Phase 9 validation; P5 artifact/hash check at Gate 9,P8
R-4863,4863,visual_inspection_report.md.,9,visual_inspection_report.md,Phase 9 validation; P5 artifact/hash check at Gate 9,P7
R-4867,4867,LaTeX log scan;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P7
R-4868,4868,PDF file/font/figure checks;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P7
R-4869,4869,DOCX OOXML schema/relationship checks;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P8
R-4870,4870,OMML equation registry comparison;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P8
R-4871,4871,native Word table value comparison;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P8
R-4872,4872,"field, bookmark, TOC/list, citation, and bibliography checks;",9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P8
R-4873,4873,cross-format content hashes by logical artifact;,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P5
R-4874,4874,no-ablation scan.,9,phase_gate_register.csv (Gate 9 validation evidence),Executed in Phase 9 VALIDATION state; evidence at Gate 9,P9
R-4878,4878,P7 independently reviews PDF/build quality.,9,PHASE_9_gate_report.md,Gate 9 sign-off evidence in phase_gate_register.csv,P7
R-4879,4879,P8 independently reviews DOCX/OOXML and editability.,9,PHASE_9_gate_report.md,Gate 9 sign-off evidence in phase_gate_register.csv,P8
R-4880,4880,"P5 verifies deterministic builds and hashes. The determinism contract is normalized-content equality (text, OMML, table values, field inv...",9,PHASE_9_gate_report.md,Gate 9 sign-off evidence in phase_gate_register.csv,P5
R-4885,4885,P6 verifies wording/structure equality.,9,PHASE_9_gate_report.md,Gate 9 sign-off evidence in phase_gate_register.csv,P6
R-4886,4886,P9 verifies citation and number integrity.,9,PHASE_9_gate_report.md,Gate 9 sign-off evidence in phase_gate_register.csv,P9
R-4890,4890,zero equation image;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4891,4891,zero table image;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4892,4892,all captions editable;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4893,4893,all required fields updateable;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4894,4894,all cross-references functional;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4895,4895,Word opens without repair;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P8
R-4896,4896,PDF and Word content equivalent;,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P6
R-4897,4897,no ablation content.,9,phase_gate_register.csv (Gate 9 QA evidence),Phase 9 QA checkpoint audit at Gate 9,P9
R-4901,4901,clean main and pre-ablation supplementary PDFs;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P7
R-4902,4902,fully editable main and supplementary DOCX;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P8
R-4903,4903,all equations native OMML;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P8
R-4904,4904,all tables native Word tables;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P8
R-4905,4905,"automatic numbering, cross-references, TOC/lists, citations, and bibliography work;",9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P8
R-4907,4907,cross-format consistency passes;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P8
R-4908,4908,visual quality meets journal requirements;,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P7
R-4909,4909,no ablation is present.,9,phase_gate_register.csv (Gate 9),Gate 9 acceptance evidence in phase_gate_register.csv,P9
R-4913,4913,Phase 9 freezes after P5/P6/P7/P8/P9 sign-off. Any later content revision requires rebuilding and revalidating both formats.,9,phase_gate_register.csv (Gate 9),Gate 9 exit record; reopen only via change_request_register.csv (Sec 12.2),P1
R-4943,4943,"All generated outputs plus PHASE_9_gate_report.md with PDF/Word checks, field/OMML/table counts, cross-format status, page counts, and no...",9,PHASE_9_gate_report.md,Gate 9 deliverable check,P1
R-4948,4948,"Gate 9: P5 + P6 + P7 + P8 + P9 approve. Rasterized mathematics, image tables, static required fields, broken references, format divergenc...",9,phase_gate_register.csv (Gate 9),Gate 9 approval record in phase_gate_register.csv,P1
R-4976,4976,Phases 0–9 are frozen;,10,phase_gate_register.csv (Phase 10 entry),Phase 10 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-4977,4977,both formats build and validate;,10,phase_gate_register.csv (Phase 10 entry),Phase 10 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-4978,4978,"claims, citations, and numbers are fully bound;",10,phase_gate_register.csv (Phase 10 entry),Phase 10 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-4979,4979,no ablation content exists.,10,phase_gate_register.csv (Phase 10 entry),Phase 10 entry check recorded in phase_gate_register.csv (Sec 12.1),P1
R-5001,5001,Run R1 scientific review.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5002,5002,R1 review dimension: Importance and problem specificity.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5003,5003,R1 review dimension: Contribution novelty boundary.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5004,5004,R1 review dimension: Same-family scope.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5005,5005,R1 review dimension: Mechanism distinction.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5006,5006,R1 review dimension: Baseline strength.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5007,5007,R1 review dimension: External validity.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5008,5008,R1 review dimension: Losses and limitations.,10,R1 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R1
R-5010,5010,Run R2 methodology/statistics review.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5011,5011,"R2 review dimension: Endpoint, units, pairing, independence.",10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5012,5012,R2 review dimension: Multiplicity families.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5013,5013,R2 review dimension: Friedman/Nemenyi validity.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5014,5014,R2 review dimension: Wilcoxon validity.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5015,5015,R2 review dimension: A12 and BCa design.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5016,5016,R2 review dimension: Robustness checks.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5017,5017,R2 review dimension: No causal component claims before ablation.,10,R2 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R2
R-5019,5019,Run R3 reproducibility review.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5020,5020,R3 review dimension: Evidence release.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5021,5021,R3 review dimension: Source-only audit.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5022,5022,"R3 review dimension: seeds, MaxFES, FP, environment.",10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5023,5023,R3 review dimension: command determinism.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5024,5024,R3 review dimension: code/equation/prose correspondence.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5025,5025,R3 review dimension: artifact bindings.,10,R3 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R3
R-5027,5027,Run R4 editorial/presentation review.,10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5028,5028,"R4 review dimension: narrative, clarity, section balance.",10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5029,5029,R4 review dimension: figure/table legibility.,10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5030,5030,R4 review dimension: captions and cross-references.,10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5031,5031,R4 review dimension: journal structure and language.,10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5032,5032,R4 review dimension: unsupported rhetoric.,10,R4 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R4
R-5034,5034,Run R5 Word review.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5035,5035,R5 review dimension: OMML editability.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5036,5036,R5 review dimension: native tables.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5037,5037,"R5 review dimension: fields, bookmarks, citations, bibliography.",10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5038,5038,R5 review dimension: TOC/lists.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5039,5039,R5 review dimension: update/open/save behavior.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5040,5040,R5 review dimension: visual parity with PDF.,10,R5 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R5
R-5042,5042,Run R6 skeptical domain review.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5043,5043,R6 review dimension: challenge SGSM versus differential grouping.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5044,5044,R6 review dimension: challenge linkage/eigenframe positioning.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5045,5045,R6 review dimension: challenge “no additional objective evaluations” and overhead.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5046,5046,R6 review dimension: challenge dimension labels.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5047,5047,R6 review dimension: challenge CEC2013 role and development leakage.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5048,5048,R6 review dimension: identify likely failure cases and missing limitations.,10,R6 review report + revision_log.md,Phase 10 validation procedures; Gate 10 review,R6
R-5050,5050,Score every rubric category 1–5.,10,rubric scorecard + PHASE_10 gate evidence,Phase 10 validation procedures; Gate 10 review,P1
