doc,artifact_type,artifact_id,status,method,detail,format_only_difference,content_hash
supplementary.docx,caption,"Figure B6.  Family-overlay convergence on CEC2017 at D=10, functions F",PASS,alnum-containment,,,cebc0a3ff821
supplementary.docx,caption,"Figure B7.  Family-overlay convergence on CEC2017 at D=30, functions F",PASS,alnum-containment,,,5a65c2988232
supplementary.docx,caption,"Figure B8.  Family-overlay convergence on CEC2017 at D=30, functions F",PASS,alnum-containment,,,b381acc7a4b3
supplementary.docx,caption,"Figure B9.  Family-overlay convergence on CEC2017 at D=30, functions F",PASS,alnum-containment,,,812b7af5b6c4
supplementary.docx,caption,"Figure B10.  Family-overlay convergence on CEC2017 at D=30, functions ",PASS,alnum-containment,,,3cf8c418ef9d
supplementary.docx,caption,"Figure B11.  Family-overlay convergence on CEC2017 at D=50, functions ",PASS,alnum-containment,,,d16b5980c277
supplementary.docx,caption,"Figure B12.  Family-overlay convergence on CEC2017 at D=50, functions ",PASS,alnum-containment,,,ff7aba1c26f0
supplementary.docx,caption,"Figure B13.  Family-overlay convergence on CEC2017 at D=50, functions ",PASS,alnum-containment,,,07d822e46395
supplementary.docx,caption,"Figure B14.  Family-overlay convergence on CEC2017 at D=50, functions ",PASS,alnum-containment,,,6db08abd7e96
supplementary.docx,caption,"Figure B15.  Family-overlay convergence on CEC2017 at D=100, functions",PASS,alnum-containment,,,2ed4ce072862
supplementary.docx,caption,"Figure B16.  Family-overlay convergence on CEC2017 at D=100, functions",PASS,alnum-containment,,,744d08a1c307
supplementary.docx,caption,"Figure B17.  Family-overlay convergence on CEC2017 at D=100, functions",PASS,alnum-containment,,,357431748894
supplementary.docx,caption,"Figure B18.  Family-overlay convergence on CEC2017 at D=100, functions",PASS,alnum-containment,,,a053384e004f
supplementary.docx,caption,Figure B19.  Family-overlay convergence on the CEC2011 real-world opti,PASS,alnum-containment,,,d3eee0e3026d
supplementary.docx,caption,Figure B20.  Family-overlay convergence on the CEC2011 real-world opti,PASS,alnum-containment,,,2066d0f6c68c
supplementary.docx,caption,Figure B21.  Family-overlay convergence on the CEC2011 real-world opti,PASS,alnum-containment,,,030b2d876edb
supplementary.docx,caption,Figure B22.  Family-overlay convergence on the CEC2013 second comparis,PASS,alnum-containment,,,e7cc9aecdf7c
supplementary.docx,caption,Figure B23.  Family-overlay convergence on the CEC2013 second comparis,PASS,alnum-containment,,,d0229d9d1c5c
supplementary.docx,caption,Figure B24.  Family-overlay convergence on the CEC2013 second comparis,PASS,alnum-containment,,,f31d8e92f35c
supplementary.docx,caption,Figure B25.  Family-overlay convergence on the CEC2013 second comparis,PASS,alnum-containment,,,82f3974883da
supplementary.docx,caption,Figure B26.  Analytic trajectory of the tier-floored nonlinear populat,PASS,alnum-containment,,,1e2b2a031671
supplementary.docx,caption,"Table A18.  RNG substream key. The 13 append-only, prefix-locked subst",PASS,alnum-containment,,,9ad6a94e4e22
supplementary.docx,caption,Table A19.  GSK-family comparator parameter settings as run in this st,PASS,alnum-containment,,,feb175cb3543
supplementary.docx,caption,Table A20.  Current names and the legacy identifiers retained in relea,PASS,alnum-containment,,,14bb805f9e1f
supplementary.docx,caption,Table A21.  Acronyms used in the text that are not mathematical symbol,PASS,alnum-containment,,,b163f4669d00
supplementary.docx,caption,Table A22.  Frozen run parameters of the shipped configuration (per-su,PASS,alnum-containment,,,571573639edd
supplementary.docx,caption,Table A23.  Scaffold remove-one ablation on CEC2017: mean Friedman ran,PASS,alnum-containment,,,fe8ebc533e94
supplementary.docx,caption,Figure B27.  Conditional rank degradation from removing each scaffold ,PASS,alnum-containment,,,dcee0264c5d9
supplementary.docx,caption,Table A24.  Scaffold remove-one ablation on CEC2017: full-vs-cell pair,PASS,alnum-containment,,,86ea0bcd6e86
supplementary.docx,caption,Table A25.  Direct ISM-overlay isolation: the full overlay versus each,PASS,alnum-containment,,,1e92b0559d72
supplementary.docx,caption,Table A26.  Post-hoc conditional-benefit analysis: per-function win/ti,PASS,alnum-containment,,,a75033d493f1
supplementary.docx,caption,Table A27.  CEC2013LSGO family-only tie-corrected Friedman mean ranks ,PASS,alnum-containment,,,6240659b6a2e
supplementary.docx,caption,"Table A28.  Across-function Wilcoxon signed-rank layer on CEC2013LSGO,",PASS,alnum-containment,,,749913e438da
supplementary.docx,caption,Table A29.  Registered confirmatory layer on CEC2013LSGO: per-function,PASS,alnum-containment,,,c8a24675fefe
supplementary.docx,caption,Table A30.  Run-level effect sizes on CEC2013LSGO: A12/Cliff’s δ for D,PASS,alnum-containment,,,9b54e5bb2979
supplementary.docx,caption,Table A31.  CEC2013LSGO per-function detail (F1–F8): best / median / m,PASS,alnum-containment,,,34245f8a4335
supplementary.docx,caption,Table A32.  CEC2013LSGO per-function detail (F9–F15): best / median / ,PASS,alnum-containment,,,05a53662c391
supplementary.docx,caption,Table A33.  CEC2020 tie-corrected Friedman mean ranks per dimension an,PASS,alnum-containment,,,12febf59f66e
supplementary.docx,caption,"Table A34.  CEC2020 omnibus tests by dimension (error basis, floor 10−",PASS,alnum-containment,,,2704301bd621
supplementary.docx,caption,"Table A35.  Across-function Wilcoxon layer on CEC2020, DT-GSK vs. each",PASS,alnum-containment,,,452e05212434
supplementary.docx,caption,Table A36.  Run-level Wilcoxon layer on CEC2020: per-function paired W,PASS,alnum-containment,,,2014c01b6176
supplementary.docx,caption,Table A37.  Run-level effect sizes on CEC2020: A12/Cliff’s δ for DT-GS,PASS,alnum-containment,,,3b947cdfd77a
supplementary.docx,caption,Table A38.  CEC2020 registered across-dimension aggregate robustness: ,PASS,alnum-containment,,,8e13303bb4cc
supplementary.docx,caption,Table A39.  CEC2020 at D=5: best / median / mean / worst / SD of the f,PASS,alnum-containment,,,3eb2687a96b9
supplementary.docx,caption,Table A40.  CEC2020 at D=10: best / median / mean / worst / SD of the ,PASS,alnum-containment,,,9733d9b2966a
supplementary.docx,caption,Table A41.  CEC2020 at D=15: best / median / mean / worst / SD of the ,PASS,alnum-containment,,,416c02e3d7dc
supplementary.docx,caption,Table A42.  CEC2020 at D=20: best / median / mean / worst / SD of the ,PASS,alnum-containment,,,ce79b992ee14
supplementary.docx,table_generated,SA04 (Table SA04),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,e0e17c42a877
supplementary.docx,table_pdf_spot,SA04,PASS,squash-containment,3/3 sampled display values found,,
supplementary.docx,table_generated,T7 (Table 7),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,e12412f90211
supplementary.docx,table_pdf_spot,T7,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_generated,T8 (Table 8),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,110c8979e981
supplementary.docx,table_pdf_spot,T8,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_generated,T9 (Table 9),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,3d46325fed20
supplementary.docx,table_pdf_spot,T9,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_generated,T10 (Table 10),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,22d422c50a59
supplementary.docx,table_pdf_spot,T10,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_generated,T2 (Table 2),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,f9a531e2b1e1
supplementary.docx,table_pdf_spot,T2,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T3 (Table 3),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,6d5c5ec762eb
supplementary.docx,table_pdf_spot,T3,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T4 (Table 4),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,8971671517fa
supplementary.docx,table_pdf_spot,T4,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T5 (Table 5),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,29 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,4f68231f34dd
supplementary.docx,table_pdf_spot,T5,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T6 (Table 6),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,8 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,0b0a22db61f7
supplementary.docx,table_pdf_spot,T6,PASS,squash-containment,2/2 sampled display values found,,
supplementary.docx,table_generated,T1 (Table 1),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,22 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,676e2a982377
supplementary.docx,table_pdf_spot,T1,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T11 (Table 11),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,28 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,c228cf834a28
supplementary.docx,table_pdf_spot,T11,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T12 (Table 12),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,28 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,f74b1272c886
supplementary.docx,table_pdf_spot,T12,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T13 (Table 13),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,28 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,14bf893ecc1b
supplementary.docx,table_pdf_spot,T13,PASS,squash-containment,10/10 sampled display values found,,
supplementary.docx,table_generated,T14 (Table 14),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,8 data rows; header rows 1; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,c95cbb66ff17
supplementary.docx,table_pdf_spot,T14,PASS,squash-containment,6/6 sampled display values found,,
supplementary.docx,table_generated,SA03 (tab:cec2013-pairwise),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,6 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,88cffed1fca5
supplementary.docx,table_pdf_spot,SA03,PASS,squash-containment,8/8 sampled display values found,,
supplementary.docx,table_generated,T16_bca (tab:bca-ci),PASS,frozen-tex-rowset,9 rows vs tex 9,,de701fe15cd9
supplementary.docx,table_pdf_spot,T16_bca,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_authored,authored_17 (D...),PASS,tex-detex-rowset,5 rows identical,,210c35742058
supplementary.docx,table_authored,authored_18 (Symbol...),PASS,tex-detex-rowset,4 rows identical,,12ca7568cca3
supplementary.docx,table_authored,authored_19 (Algorithm...),PASS,tex-detex-rowset,7 rows identical,,a828572428d6
supplementary.docx,table_authored,authored_20 (Current...),PASS,tex-detex-rowset,4 rows identical,,f565d5af0fd7
supplementary.docx,table_authored,authored_21 (Acronym...),PASS,tex-detex-rowset,16 rows identical,,fee1feabb88d
supplementary.docx,table_authored,authored_22 (Parameter...),PASS,tex-detex-rowset,37 rows identical,,351c56a31b5e
supplementary.docx,table_authored,authored_23 (arm...),PASS,tex-detex-rowset,6 rows identical,,c80ad1e70cd5
supplementary.docx,table_authored,authored_24 (constant...),PASS,tex-detex-rowset,7 rows identical,,6e4c521e8973
supplementary.docx,table_generated,SA01 (Table A15),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,8 data rows; header rows 2; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,830f1f312543
supplementary.docx,table_pdf_spot,SA01,PASS,squash-containment,0/0 sampled display values found,,
supplementary.docx,table_generated,SA02 (Table A16),PASS_FORMAT_DIFF,wsource-exact + tex-display-precision,24 data rows; header rows 5; all display strings derivable,DOCX = semantic full precision; PDF = display-rounded; equal at display precision,16b83341760d
supplementary.docx,table_pdf_spot,SA02,PASS,squash-containment,5/5 sampled display values found,,
supplementary.docx,table_authored,authored_27 (Suite (D)...),PASS_FORMAT_DIFF,tex-detex-rowset,"9/10 rows identical, 1 math-styling rows",LaTeX math command text vs OMML glyph extraction,767798b54ab8
supplementary.docx,table_authored,authored_28 (Function class...),PASS,tex-detex-rowset,8 rows identical,,5c541e4808d0
supplementary.docx,table_authored,authored_29 (Algorithm...),PASS,tex-detex-rowset,8 rows identical,,97e0979f44a3
supplementary.docx,table_authored,authored_30 (Comparator...),PASS,tex-detex-rowset,7 rows identical,,7145f151a6b5
supplementary.docx,table_authored,authored_31 (Func....),PASS,tex-detex-rowset,16 rows identical,,db3a04d8d621
supplementary.docx,table_authored,authored_32 (Func....),PASS,tex-detex-rowset,16 rows identical,,12d25439746e
supplementary.docx,table_authored,authored_33 (Func....),PASS,tex-detex-rowset,41 rows identical,,599a6945d0c3
supplementary.docx,table_authored,authored_34 (Func....),PASS,tex-detex-rowset,36 rows identical,,0188a1378bf0
supplementary.docx,table_authored,authored_35 (Algorithm...),PASS,tex-detex-rowset,8 rows identical,,1a95da457e9a
supplementary.docx,table_authored,authored_36 (D...),PASS,tex-detex-rowset,5 rows identical,,68150e3690f8
supplementary.docx,table_authored,authored_37 (D...),PASS,tex-detex-rowset,25 rows identical,,5d72e873f491
supplementary.docx,table_authored,authored_38 (D...),PASS,tex-detex-rowset,39 rows identical,,9bb4cd47871c
supplementary.docx,table_authored,authored_39 (D...),PASS,tex-detex-rowset,39 rows identical,,7f50c69669ea
supplementary.docx,table_authored,authored_40 (Algorithm...),PASS,tex-detex-rowset,8 rows identical,,8d7b3c6d82a3
supplementary.docx,table_authored,authored_41 (Func....),PASS,tex-detex-rowset,41 rows identical,,b1ea13c91bf2
supplementary.docx,table_authored,authored_42 (Func....),PASS,tex-detex-rowset,51 rows identical,,d7510419328b
supplementary.docx,table_authored,authored_43 (Func....),PASS,tex-detex-rowset,51 rows identical,,118b22fe424b
supplementary.docx,table_authored,authored_44 (Func....),PASS,tex-detex-rowset,51 rows identical,,76d7188e21cb
supplementary.docx,paragraph,"1 Operations Research Department, Faculty of Graduate Studie",PASS,alnum-containment,,,7a93bd7506f5
supplementary.docx,paragraph,Keywords: metaheuristic optimization; gaining-sharing knowle,PASS,alnum-containment,,,af154a757109
supplementary.docx,paragraph,This Supplementary Material is organized so that the main pa,PASS,alnum-containment,,,c3ff91ab852c
supplementary.docx,paragraph,CEC2011 comprises 22 real-world problems at their native dim,PASS,alnum-containment,,,5e3c28cd8563
supplementary.docx,paragraph,"CEC2013 is the second comparison suite, reported for breadth",PASS,alnum-containment,,,56399462d38c
supplementary.docx,paragraph,CEC2020 is the pre-registered confirmatory suite: 10 functio,PASS,alnum-containment,,,3372654b4ca1
supplementary.docx,paragraph,"CEC2013LSGO is the large-scale suite, family-internal by reg",PASS,alnum-containment,,,40e4621e3962
supplementary.docx,paragraph,"CEC2017, CEC2013 and CEC2020 report the final error f(x)−f(x",PASS,alnum-containment,,,bdbaabb96b05
supplementary.docx,paragraph,The run counts (51/25/51/30/25 for CEC2017/CEC2011/CEC2013/C,PASS,alnum-containment,,,53e23547b199
supplementary.docx,paragraph,Pairwise inference uses the two-sided Wilcoxon signed-rank t,PASS,alnum-containment,,,3f7bd44945e0
supplementary.docx,paragraph,Panel ranking uses the Friedman test [8] with the Iman–Daven,PASS,alnum-containment,,,b2905d6b4c7b
supplementary.docx,paragraph,"The panel order everywhere is GSK, AGSK, APGSK, FDB-AGSK, AT",PASS,alnum-containment,,,6db3934713a2
supplementary.docx,paragraph,Table A1 lists the 29 scored CEC2017 functions with their cl,PASS,alnum-containment,,,8d0e97590b84
supplementary.docx,paragraph,Tables A2–A5 give the complete seven-algorithm per-function ,PASS,alnum-containment,,,d40138333744
supplementary.docx,paragraph,These tables are the per-function basis behind the condensed,PASS,alnum-containment,,,c8fd1bd4f2b7
supplementary.docx,paragraph,One disclosed evidence limitation applies to the APGSK colum,PASS,alnum-containment,,,b62670af44e2
supplementary.docx,paragraph,Tables A6–A9 report the five-statistic head-to-head detail b,PASS,alnum-containment,,,7aafb464e4ef
supplementary.docx,paragraph,These are two-algorithm detail tables behind the family-pane,PASS,alnum-containment,,,40023a2a1067
supplementary.docx,paragraph,Table A10 summarizes the across-problem Wilcoxon signed-rank,PASS,alnum-containment,,,e3a74d77a46d
supplementary.docx,paragraph,After Holm correction at the six-comparator family level the,PASS,alnum-containment,,,2c3c904dbb8d
supplementary.docx,paragraph,"For panel-level context, the corresponding panel-wide tests ",PASS,alnum-containment,,,33c1af8fa63b
supplementary.docx,paragraph,The per-problem five-statistic detail behind that summary — ,PASS,alnum-containment,,,48b57970ddbf
supplementary.docx,paragraph,Tables A12–A14 report the five-statistic head-to-head detail,PASS,alnum-containment,,,34980e599c2a
supplementary.docx,paragraph,CEC2013 is a second comparison suite reported for breadth wi,PASS,alnum-containment,,,302039754f73
supplementary.docx,paragraph,"The panel-level disclosure at D=30 is stated up front, along",PASS,alnum-containment,,,0ec08a61d91f
supplementary.docx,paragraph,Table A17 attaches 95% bias-corrected and accelerated (BCa) ,PASS,alnum-containment,,,868bdd818449
supplementary.docx,paragraph,Two qualifications accompany this table wherever its ranks a,PASS_FORMAT_DIFF,alnum-split-containment,paragraph verbatim in two contiguous runs,page-break/float interleaves PDF extraction mid-paragraph,32eadcc9b92e
supplementary.docx,paragraph,"Second, DT-GSK and eGSK are never separated by the Nemenyi c",PASS,alnum-containment,,,5e7e6e3d1289
supplementary.docx,paragraph,The APGSK evidence limitation of Section S1 applies to the D,PASS,alnum-containment,,,e2d4f6f2fe45
supplementary.docx,paragraph,This subsection reports two post-hoc sensitivity checks — no,PASS,alnum-containment,,,5fb5429da8df
supplementary.docx,paragraph,Re-deriving the Friedman mean ranks under a median endpoint ,PASS,alnum-containment,,,454c9aaeb40a
supplementary.docx,paragraph,Values are the DT-GSK Friedman mean rank (lower is better; s,PASS,alnum-containment,,,396b0dc8a3ec
supplementary.docx,paragraph,Replacing the normal-approximation p-value of the headline p,PASS,alnum-containment,,,ca41657f4c2e
supplementary.docx,paragraph,"For completeness, Figures B1 and B2 render the same seven-al",PASS,alnum-containment,,,f542118521d2
supplementary.docx,paragraph,This section provides the complete convergence record behind,PASS,alnum-containment,,,9b6db32c962a
supplementary.docx,paragraph,Axes are log-error with a display-only floor of 10−14 for ex,PASS,alnum-containment,,,c7a48cb0e18b
supplementary.docx,paragraph,Line styles follow a fixed color/linestyle map (Okabe–Ito pa,PASS,alnum-containment,,,fca298bdeaa2
supplementary.docx,paragraph,Figures B3–B18 cover all 29 CEC2017 functions at each of the,PASS_FORMAT_DIFF,alnum-split-containment,paragraph verbatim in two contiguous runs,page-break/float interleaves PDF extraction mid-paragraph,a728428e3172
supplementary.docx,paragraph,Figures B19–B21 cover all 22 CEC2011 real-world problems at ,PASS,alnum-containment,,,50391c33018c
supplementary.docx,paragraph,Outcome context for this suite (disclosed alongside the figu,PASS,alnum-containment,,,95f437c4ca3b
supplementary.docx,paragraph,Figures B22–B25 cover all 28 functions of the CEC2013 second,PASS,alnum-containment,,,c85a29a054a9
supplementary.docx,paragraph,The panel-level outcome disclosure for this suite and dimens,PASS,alnum-containment,,,f46b9cddd857
supplementary.docx,paragraph,Figure B26 plots the analytic trajectory of the tier-floored,PASS,alnum-containment,,,062e46df8241
supplementary.docx,paragraph,This is an analytic evaluation of the frozen schedule formul,PASS,alnum-containment,,,d8058fa524eb
supplementary.docx,paragraph,Per-generation mechanism-trace figures (interaction-structur,PASS,alnum-containment,,,0fe2ec0ec9b5
supplementary.docx,paragraph,This appendix documents the mechanisms that make every repor,PASS,alnum-containment,,,3cf12a073734
supplementary.docx,paragraph,No byte-stability guarantee is extended to comparator reimpl,PASS,alnum-containment,,,a1c782006e32
supplementary.docx,paragraph,Every run in the evidence release is seeded by one determini,PASS,alnum-containment,,,88d20400e867
supplementary.docx,equation_display,"(1) seed(D,f,r) = 20240620+1000003 D+1000033 f+1000037",PASS_FORMAT_DIFF,equation-number + source identity,eq number rendered in PDF,OMML linear text vs PDF math glyph extraction order,8c7e6e644eab
supplementary.docx,paragraph,The generator is the counter-based threefry generator in eve,PASS,alnum-containment,,,0e68a77b7ca5
supplementary.docx,paragraph,"Because the formula contains no optimizer term, run r of any",PASS,alnum-containment,,,b420333ff847
supplementary.docx,paragraph,The evidence audit recomputed every row of every stored seed,PASS,alnum-containment,,,9f4041e83495
supplementary.docx,paragraph,"Within a run, a 13-substream append-only, prefix-locked coun",PASS,alnum-containment,,,22c5e22a7fd6
supplementary.docx,paragraph,"All objective evaluations, including polish and escape evalu",PASS,alnum-containment,,,932885f9714a
supplementary.docx,paragraph,Table A19 lists the parameter settings of the six comparator,PASS,alnum-containment,,,c902e6a7472c
supplementary.docx,paragraph,The complete shipped configuration of DT-GSK is the single d,PASS,alnum-containment,,,e65c96b5c37e
supplementary.docx,paragraph,The configuration and the implementing sources are hash-froz,PASS,alnum-containment,,,045758b5dcb6
supplementary.docx,paragraph,"Original freeze (2026-07-10, anchor 708a927bf). The manifest",PASS,alnum-containment,,,4b49b4ca8008
supplementary.docx,paragraph,Post-freeze audit. Two defects were found in the frozen core,PASS_FORMAT_DIFF,alnum-window-coverage-ci,coverage=0.92; case-insensitive=1.00,small-caps (\textsc) rendered as capitals in PDF only,636aa49aba12
supplementary.docx,paragraph,Source fixes and locks. Both defects were fixed in the sourc,PASS_FORMAT_DIFF,alnum-window-coverage-ci,coverage=0.89; case-insensitive=1.00,small-caps (\textsc) rendered as capitals in PDF only,8f04670bde92
supplementary.docx,paragraph,Module rename. The shipped modules were renamed to dt_gsk.py,PASS,alnum-containment,,,6b6f19f2f225
supplementary.docx,paragraph,"Full regeneration. The primary-panel, scaffold and overlay e",PASS,alnum-containment,,,ca26ffd18eb2
supplementary.docx,paragraph,Intermediate release (anchor 78f075cb0). The regenerated evi,PASS,alnum-containment,,,891c645b40c0
supplementary.docx,paragraph,Current release (anchor 67d9345f9). The evidence accompanyin,PASS,alnum-containment,,,a7de650f87c4
supplementary.docx,paragraph,The four SHA-256 prefixes recorded in the original freeze ma,PASS,alnum-containment,,,f53daba74acc
supplementary.docx,paragraph,One source file has changed since the evidence release was p,PASS,alnum-containment,,,b002a78e2613
supplementary.docx,paragraph,"Any post-freeze change to the frozen sources, the configurat",PASS,alnum-containment,,,d735e9c31354
supplementary.docx,paragraph,The single dimension-aware configuration is fixed once and r,PASS,alnum-containment,,,1ccc208e32ef
supplementary.docx,paragraph,CEC2017 was the development suite: the tier-resolved paramet,PASS,alnum-containment,,,26f5fe88bfec
supplementary.docx,paragraph,The conclusions summarize the limitations that bound this st,PASS,alnum-containment,,,24f9c4b753d7
supplementary.docx,paragraph,"Several limitations bound these findings. First, the mid-dim",PASS,alnum-window-coverage,coverage=0.98,,09b7165065c7
supplementary.docx,paragraph,"Seventh, the comparison is entirely within the GSK family. A",PASS,alnum-containment,,,d2eae3bd5371
supplementary.docx,paragraph,"Eighth, three attribution gaps bound what the component evid",PASS,alnum-containment,,,404557ec764d
supplementary.docx,paragraph,"Beyond these, the statistical scope is itself bounded: infer",PASS,alnum-containment,,,403d0b1b4f94
supplementary.docx,paragraph,The reported win/tie/loss counts use a fixed absolute tie ba,PASS,alnum-containment,,,c21942f5e611
supplementary.docx,paragraph,Recomputing the CEC2017 counts from the same frozen per-func,PASS,alnum-containment,,,e325eda7dc93
supplementary.docx,paragraph,"This is consistent with, rather than contrary to, the result",PASS,alnum-containment,,,4baba8a44673
supplementary.docx,paragraph,The method and its structure-memory subsystem were renamed d,PASS,alnum-containment,,,0c4dccf92d73
supplementary.docx,paragraph,The main-text notation table defines every mathematical symb,PASS,alnum-containment,,,fee7a29210ed
supplementary.docx,paragraph,Table A22 completes the main-text frozen-parameter table. Th,PASS,alnum-containment,,,da9a0f121c02
supplementary.docx,paragraph,This subsection records the operator-level constants and upd,PASS,alnum-containment,,,ef50bc012555
supplementary.docx,paragraph,The adaptive credit-based selector samples one of five fixed,PASS,alnum-containment,,,f20572a22835
supplementary.docx,paragraph,The credit is an exponential moving average at learning rate,PASS,alnum-containment,,,b70284b65ad9
supplementary.docx,paragraph,"The following states the order of operations, the timing con",PASS,alnum-containment,,,e09a034c674c
supplementary.docx,paragraph,Eligibility to update. No credit update is applied until the,PASS,alnum-containment,,,5ec8d0fedeed
supplementary.docx,paragraph,Arm assignment. Each individual independently draws one arm ,PASS,alnum-containment,,,65d78443efca
supplementary.docx,paragraph,Optional differential-evolution arm. For 20≤D<100 a sixth ar,PASS,alnum-containment,,,3b1363d344c2
supplementary.docx,paragraph,Credit accumulation. Every individual contributes its signed,PASS,alnum-containment,,,a7042ebf32e7
supplementary.docx,paragraph,Target selection (two branches). With S=m​dm: if S>0 the tar,PASS,alnum-containment,,,5a9a5b0d1509
supplementary.docx,paragraph,"Mixing and projection. The target is projected, mixed into π",PASS,alnum-containment,,,478d8ab60df9
supplementary.docx,paragraph,"ARGP freeze. After a warm-up fraction of the budget, an unfr",PASS,alnum-containment,,,ae2719434271
supplementary.docx,paragraph,ARGP unfreeze (recoverable). A frozen arm that is sampled ag,PASS,alnum-containment,,,16e71ead41d2
supplementary.docx,paragraph,The selector consumes no objective evaluations of its own: c,PASS,alnum-containment,,,e5f57a270e18
supplementary.docx,paragraph,The interaction-structure memory maintains an unsigned magni,PASS_FORMAT_DIFF,alnum-window-coverage,coverage=0.92,OMML vs PDF math glyph order/spacing,2364ddbfffba
supplementary.docx,paragraph,and the accumulators receive an improvement-weighted rank-on,PASS,alnum-containment,,,f174f335e006
supplementary.docx,equation_display,"Gabs←λ Gabs+ηi​wi viabsviabs​⊤,  Gsigned←λ Gsigned",PASS_FORMAT_DIFF,equation-number + source identity,unnumbered display math,OMML linear text vs PDF math glyph extraction order,505a23add0b4
supplementary.docx,paragraph,after which each graph is symmetrized and its diagonal zeroe,PASS,alnum-containment,,,43722654cc86
supplementary.docx,paragraph,At each linkage refresh the magnitude graph is max-normalize,PASS,alnum-containment,,,697dd4522780
supplementary.docx,paragraph,"reaches the floor κmin (the linkage gate: 0.55 by default, 0",PASS,alnum-containment,,,3b959a7d38c0
supplementary.docx,paragraph,"The one-shot final polish (active at D≥50, armed at budget f",PASS,alnum-window-coverage,coverage=0.98,,a0dc41fd4527
supplementary.docx,paragraph,The number of junior coordinates follows the decaying schedu,PASS,alnum-containment,,,b9b6d1dd12a0
supplementary.docx,paragraph,The senior mixing rate is psen=0.05 (0.15 at 20≤D<50). At D≥,PASS,alnum-containment,,,369d41fc6bbe
supplementary.docx,paragraph,"Beyond the credit update, the selector applies a recoverable",PASS,alnum-containment,,,1b785619055b
supplementary.docx,paragraph,The escape of main-text Equation (10) is armed by the triple,PASS,alnum-containment,,,db60ee3aad16
supplementary.docx,paragraph,The active local search uses the coordinate method (the subs,PASS,alnum-containment,,,e80eae9a718f
supplementary.docx,paragraph,The per-coordinate scale σcoord is floored at 10−3 span (i.e,PASS,alnum-containment,,,df5cc6cda226
